name;id;error;time;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;restarts
interactive-discover-1;0;false;20683.125;false;6;6;6;13514 13547 13912 15413 18135 21525;13514 13547 13912 15413 18135 21525;13514 13547 13912 15413 18135 21525;127;0
interactive-discover-1;1;false;7273.25;false;4;4;4;6794 6799 6801 7850;6794 6799 6801 7850;6794 6799 6801 7850;19;0
interactive-discover-1;2;false;7395;false;1;1;1;7808;7808;7808;16;0
interactive-discover-1;3;false;19276.25;false;14;14;14;7581 7619 7707 7724 7762 7869 11072 11418 11484 11540 11608 11664 16014 19606;7581 7619 7707 7724 7762 7869 11072 11418 11484 11540 11608 11664 16014 19606;7581 7619 7707 7724 7762 7869 11072 11418 11484 11540 11608 11664 16014 19606;223;0
interactive-discover-1;4;false;19322;false;8;8;8;13794 14293 14709 16672 16696 16724 16730 19591;13794 14293 14709 16672 16696 16724 16730 19591;13794 14293 14709 16672 16696 16724 16730 19591;122;0
interactive-discover-2;0;false;24352.375;false;66;66;66;11035 11068 11081 11126 11160 11197 11242 11278 11287 11325 11356 15009 15022 15687 16482 22255 22288 22297 22341 22375 22412 22455 22462 22495 22524 22554 22591 22598 22627 22660 22698 22733 22747 22779 22799 22827 22868 22875 22909 23371 23744 23754 23949 23960 24002 24040 24143 24151 24194 24236 24276 24310 24344 24356 24386 24420 24452 24469 24474 24488 24500 24512 24524 24526 24528 24531;11035 11068 11081 11126 11160 11197 11242 11278 11287 11325 11356 15009 15022 15687 16482 22255 22288 22297 22341 22375 22412 22455 22462 22495 22524 22554 22591 22598 22627 22660 22698 22733 22747 22779 22799 22827 22868 22875 22909 23371 23744 23754 23949 23960 24002 24040 24143 24151 24194 24236 24276 24310 24344 24356 24386 24420 24452 24469 24474 24488 24500 24512 24524 24526 24528 24531;11035 11068 11081 11126 11160 11197 11242 11278 11287 11325 11356 15009 15022 15687 16482 22255 22288 22297 22341 22375 22412 22455 22462 22495 22524 22554 22591 22598 22627 22660 22698 22733 22747 22779 22799 22827 22868 22875 22909 23371 23744 23754 23949 23960 24002 24040 24143 24151 24194 24236 24276 24310 24344 24356 24386 24420 24452 24469 24474 24488 24500 24512 24524 24526 24528 24531;128;0
interactive-discover-2;1;false;8562;false;46;46;46;8198 8223 8247 8504 8556 8594 8632 8649 8666 8680 8684 8697 8718 8755 8807 8814 8838 8866 8875 8886 8898 8900 8918 8931 8943 8953 8955 8958 8960 8961 8967 8970 8973 8979 8983 8992 8993 9004 9012 9020 9030 9031 9047 9063 9068 9101;8198 8223 8247 8504 8556 8594 8632 8649 8666 8680 8684 8697 8718 8755 8807 8814 8838 8866 8875 8886 8898 8900 8918 8931 8943 8953 8955 8958 8960 8961 8967 8970 8973 8979 8983 8992 8993 9004 9012 9020 9030 9031 9047 9063 9068 9101;8198 8223 8247 8504 8556 8594 8632 8649 8666 8680 8684 8697 8718 8755 8807 8814 8838 8866 8875 8886 8898 8900 8918 8931 8943 8953 8955 8958 8960 8961 8967 8970 8973 8979 8983 8992 8993 9004 9012 9020 9030 9031 9047 9063 9068 9101;20;0
interactive-discover-2;2;false;7526.875;false;32;32;32;7596 7605 7626 7658 7666 7669 7673 7680 7697 7699 7712 7740 7754 7757 7785 7802 7807 7809 7811 7814 7814 7815 7816 7816 7817 7817 7818 7818 7819 7819 7819 7821;7596 7605 7626 7658 7666 7669 7673 7680 7697 7699 7712 7740 7754 7757 7785 7802 7807 7809 7811 7814 7814 7815 7816 7816 7817 7817 7818 7818 7819 7819 7819 7821;7596 7605 7626 7658 7666 7669 7673 7680 7697 7699 7712 7740 7754 7757 7785 7802 7807 7809 7811 7814 7814 7815 7816 7816 7817 7817 7818 7818 7819 7819 7819 7821;17;0
interactive-discover-2;3;false;22682.5;false;198;198;198;7971 7980 8538 9257 9391 9485 9599 9689 9749 9841 9937 10022 10111 10838 10912 11052 11115 11182 11394 11394 11492 11492 11645 11645 11787 11787 11939 11939 12093 12093 12171 12171 12308 12308 12435 12435 12557 12557 12690 12690 12767 12820 12864 12957 13254 13325 13382 13434 13480 13539 13610 13637 13691 13740 13800 13867 13885 13928 13980 14021 14071 14140 14164 14225 14294 14337 14385 14458 14552 14691 14691 14932 14932 15437 15507 15573 15659 15719 15789 15866 15927 15943 16008 16081 16139 16206 16265 16330 16406 16469 16488 16550 16611 16665 16741 16801 16862 16936 16998 17014 17089 17154 17210 17298 17435 17505 17580 17603 17658 17723 17788 17843 17918 17941 17993 18045 18115 18171 18245 18263 18316 18464 18516 18629 18681 18739 18901 18959 19026 19080 19095 19155 19215 19278 19347 19510 19581 19603 19791 19791 19924 19924 20071 20071 20155 20155 20282 20282 20459 20459 20610 20610 20742 20742 20885 20885 20975 20975 21189 21189 21386 21386 21524 21524 21761 21761 22385 22399 22403 22410 22419 22425 22432 22435 22438 22439 22462 22462 22552 22552 22637 22637 22701 22701 22773 22773 22793 22795 22833 22868 22902 22935 22960 22970 22991 23010 23028 23068;7971 7980 8538 9257 9391 9485 9599 9689 9749 9841 9937 10022 10111 10838 10912 11052 11115 11182 11394 11394 11492 11492 11645 11645 11787 11787 11939 11939 12093 12093 12171 12171 12308 12308 12435 12435 12557 12557 12690 12690 12767 12820 12864 12957 13254 13325 13382 13434 13480 13539 13610 13637 13691 13740 13800 13867 13885 13928 13980 14021 14071 14140 14164 14225 14294 14337 14385 14458 14552 14691 14691 14932 14932 15437 15507 15573 15659 15719 15789 15866 15927 15943 16008 16081 16139 16206 16265 16330 16406 16469 16488 16550 16611 16665 16741 16801 16862 16936 16998 17014 17089 17154 17210 17298 17435 17505 17580 17603 17658 17723 17788 17843 17918 17941 17993 18045 18115 18171 18245 18263 18316 18464 18516 18629 18681 18739 18901 18959 19026 19080 19095 19155 19215 19278 19347 19510 19581 19603 19791 19791 19924 19924 20071 20071 20155 20155 20282 20282 20459 20459 20610 20610 20742 20742 20885 20885 20975 20975 21189 21189 21386 21386 21524 21524 21761 21761 22385 22399 22403 22410 22419 22425 22432 22435 22438 22439 22462 22462 22552 22552 22637 22637 22701 22701 22773 22773 22793 22795 22833 22868 22902 22935 22960 22970 22991 23010 23028 23068;7971 7980 8538 9257 9391 9485 9599 9689 9749 9841 9937 10022 10111 10838 10912 11052 11115 11182 11394 11394 11492 11492 11645 11645 11787 11787 11939 11939 12093 12093 12171 12171 12308 12308 12435 12435 12557 12557 12690 12690 12767 12820 12864 12957 13254 13325 13382 13434 13480 13539 13610 13637 13691 13740 13800 13867 13885 13928 13980 14021 14071 14140 14164 14225 14294 14337 14385 14458 14552 14691 14691 14932 14932 15437 15507 15573 15659 15719 15789 15866 15927 15943 16008 16081 16139 16206 16265 16330 16406 16469 16488 16550 16611 16665 16741 16801 16862 16936 16998 17014 17089 17154 17210 17298 17435 17505 17580 17603 17658 17723 17788 17843 17918 17941 17993 18045 18115 18171 18245 18263 18316 18464 18516 18629 18681 18739 18901 18959 19026 19080 19095 19155 19215 19278 19347 19510 19581 19603 19791 19791 19924 19924 20071 20071 20155 20155 20282 20282 20459 20459 20610 20610 20742 20742 20885 20885 20975 20975 21189 21189 21386 21386 21524 21524 21761 21761 22385 22399 22403 22410 22419 22425 22432 22435 22438 22439 22462 22462 22552 22552 22637 22637 22701 22701 22773 22773 22793 22795 22833 22868 22902 22935 22960 22970 22991 23010 23028 23068;224;0
interactive-discover-2;4;false;23743.25;false;98;98;98;11975 12011 12142 12151 12272 12898 12925 12958 14448 14486 14517 14525 14565 14674 14674 14732 14733 14811 14811 14889 14889 14934 14934 14977 14977 15057 15057 15098 15098 15646 15671 15707 16146 16885 17555 17970 17996 18021 18045 18051 18084 18175 18175 18219 18219 18281 18281 18353 18353 18383 18383 18467 18467 18571 18571 19947 20039 20084 20128 22230 22253 22257 22289 22313 22339 22361 22369 22418 22463 22502 22544 22556 22582 22699 23170 23394 23436 23530 23530 23573 23573 23654 23654 23721 23721 23784 23784 23829 23829 23879 23879 23898 23898 23919 23919 23929 23929 23933;11975 12011 12142 12151 12272 12898 12925 12958 14448 14486 14517 14525 14565 14674 14674 14732 14733 14811 14811 14889 14889 14934 14934 14977 14977 15057 15057 15098 15098 15646 15671 15707 16146 16885 17555 17970 17996 18021 18045 18051 18084 18175 18175 18219 18219 18281 18281 18353 18353 18383 18383 18467 18467 18571 18571 19947 20039 20084 20128 22230 22253 22257 22289 22313 22339 22361 22369 22418 22463 22502 22544 22556 22582 22699 23170 23394 23436 23530 23530 23573 23573 23654 23654 23721 23721 23784 23784 23829 23829 23879 23879 23898 23898 23919 23919 23929 23929 23933;11975 12011 12142 12151 12272 12898 12925 12958 14448 14486 14517 14525 14565 14674 14674 14732 14733 14811 14811 14889 14889 14934 14934 14977 14977 15057 15057 15098 15098 15646 15671 15707 16146 16885 17555 17970 17996 18021 18045 18051 18084 18175 18175 18219 18219 18281 18281 18353 18353 18383 18383 18467 18467 18571 18571 19947 20039 20084 20128 22230 22253 22257 22289 22313 22339 22361 22369 22418 22463 22502 22544 22556 22582 22699 23170 23394 23436 23530 23530 23573 23573 23654 23654 23721 23721 23784 23784 23829 23829 23879 23879 23898 23898 23919 23919 23929 23929 23933;123;0
interactive-discover-3;0;false;33165;false;71;71;71;33383 33383 33383 33383 33383 33383 33383 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33387 33387 33387 33387 33387 33387 33387 33387 33387 33387;33383 33383 33383 33383 33383 33383 33383 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33387 33387 33387 33387 33387 33387 33387 33387 33387 33387;33383 33383 33383 33383 33383 33383 33383 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33384 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33385 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33386 33387 33387 33387 33387 33387 33387 33387 33387 33387 33387;254;1
interactive-discover-3;1;true;60096.875;true;0;0;0;;;;148;1
