name;id;results;time;error;timestamps;timestampsMin;timestampsMax;httpRequests;restarts
interactive-discover-1;0;6;10136;false;10459 10811 10814 10815 10821 10822;10459 10811 10814 10815 10821 10822;10459 10811 10814 10815 10821 10822;127;1
interactive-discover-1;1;4;7933;false;7414 7555 7757 7932;7414 7555 7757 7932;7414 7555 7757 7932;19;1
interactive-discover-1;2;1;7660;false;7659;7659;7659;16;0
interactive-discover-1;3;14;10005;false;10308 10316 10334 10336 10339 10340 10342 10343 10347 10355 10357 10357 10358 10499;10308 10316 10334 10336 10339 10340 10342 10343 10347 10355 10357 10357 10358 10499;10308 10316 10334 10336 10339 10340 10342 10343 10347 10355 10357 10357 10358 10499;223;1
interactive-discover-1;4;8;11136;false;10691 10825 10853 11121 11122 11123 11123 11399;10691 10825 10853 11121 11122 11123 11123 11399;10691 10825 10853 11121 11122 11123 11123 11399;122;1
interactive-discover-2;0;66;11322;false;10119 10164 10220 10336 10384 10424 10469 10517 10560 10703 10741 10751 10778 10810 10843 10862 10867 10879 10892 10901 10921 10930 10943 10945 10956 10966 10974 10978 10982 10992 10998 11000 11006 11015 11025 11050 11066 11072 11082 11084 11107 11171 11215 11313 11314 11316 11325 11326 11333 11334 11338 11338 11353 11353 11355 11380 11380 11399 11399 11400 11400 11400 15194 15194 21584 21585;10119 10164 10220 10336 10384 10424 10469 10517 10560 10703 10741 10751 10778 10810 10843 10862 10867 10879 10892 10901 10921 10930 10943 10945 10956 10966 10974 10978 10982 10992 10998 11000 11006 11015 11025 11050 11066 11072 11082 11084 11107 11171 11215 11313 11314 11316 11325 11326 11333 11334 11338 11338 11353 11353 11355 11380 11380 11399 11399 11400 11400 11400 15194 15194 21584 21585;10119 10164 10220 10336 10384 10424 10469 10517 10560 10703 10741 10751 10778 10810 10843 10862 10867 10879 10892 10901 10921 10930 10943 10945 10956 10966 10974 10978 10982 10992 10998 11000 11006 11015 11025 11050 11066 11072 11082 11084 11107 11171 11215 11313 11314 11316 11325 11326 11333 11334 11338 11338 11353 11353 11355 11380 11380 11399 11399 11400 11400 11400 15194 15194 21584 21585;128;1
interactive-discover-2;1;46;8240;false;8203 8204 8205 8206 8207 8208 8209 8210 8211 8212 8213 8214 8215 8216 8217 8218 8219 8220 8221 8222 8223 8224 8225 8225 8227 8227 8228 8229 8230 8231 8231 8232 8233 8233 8234 8235 8235 8236 8236 8237 8237 8238 8238 8239 8239 8240;8203 8204 8205 8206 8207 8208 8209 8210 8211 8212 8213 8214 8215 8216 8217 8218 8219 8220 8221 8222 8223 8224 8225 8225 8227 8227 8228 8229 8230 8231 8231 8232 8233 8233 8234 8235 8235 8236 8236 8237 8237 8238 8238 8239 8239 8240;8203 8204 8205 8206 8207 8208 8209 8210 8211 8212 8213 8214 8215 8216 8217 8218 8219 8220 8221 8222 8223 8224 8225 8225 8227 8227 8228 8229 8230 8231 8231 8232 8233 8233 8234 8235 8235 8236 8236 8237 8237 8238 8238 8239 8239 8240;20;1
interactive-discover-2;2;32;7678;false;7573 7851 7854 7855 7856 7857 7857 7858 7859 7859 7860 7861 7861 7863 7864 7865 7867 7868 7869 7869 7870 7870 7870 7871 7871 7871 7871 7871 7871 7872 7874 7874;7573 7851 7854 7855 7856 7857 7857 7858 7859 7859 7860 7861 7861 7863 7864 7865 7867 7868 7869 7869 7870 7870 7870 7871 7871 7871 7871 7871 7871 7872 7874 7874;7573 7851 7854 7855 7856 7857 7857 7858 7859 7859 7860 7861 7861 7863 7864 7865 7867 7868 7869 7869 7870 7870 7870 7871 7871 7871 7871 7871 7871 7872 7874 7874;17;1
interactive-discover-2;3;198;22510;false;11700 11754 11829 11894 11913 11953 12038 12188 12237 12260 12311 12348 12408 12698 12725 12805 12854 12935 13030 13151 13203 13241 13331 13422 13490 13561 13579 13649 13716 13803 13860 13923 14000 14066 14134 14181 14259 14352 14515 14570 14638 14737 14757 14827 14949 15083 15384 15466 15487 15590 15656 15704 15744 15797 15815 15880 15916 15977 16046 16100 16120 16298 16298 16408 16408 16628 16873 16947 17021 17093 17162 17179 17236 17281 17337 17391 17440 17502 17658 17976 18049 18197 18215 18274 18325 18371 18417 18462 18473 18518 18584 18604 18656 18735 18828 18875 18894 18926 18967 19032 19122 19168 19249 19378 19642 19770 19803 19851 19889 19933 20016 20121 20250 20308 20370 20438 20542 20629 20695 20774 20888 20929 20972 21035 21071 21385 21454 21513 21588 21636 21671 21683 21720 22076 22141 22149 22189 22218 22245 22266 22291 22298 22478 22485 22487 22489 22490 22492 22492 22493 22493 22493 22494 22495 22498 22503 22504 22511 22514 22515 22515 22516 22516 22517 22517 22517 22518 22518 22518 22518 22519 22520 22520 22520 22520 22520 22521 22521 22521 22521 22522 22522 22522 22522 22522 22523 22523 22523 22523 22523 22523 22523 22523 22524 22524 22524 22524 22525;11700 11754 11829 11894 11913 11953 12038 12188 12237 12260 12311 12348 12408 12698 12725 12805 12854 12935 13030 13151 13203 13241 13331 13422 13490 13561 13579 13649 13716 13803 13860 13923 14000 14066 14134 14181 14259 14352 14515 14570 14638 14737 14757 14827 14949 15083 15384 15466 15487 15590 15656 15704 15744 15797 15815 15880 15916 15977 16046 16100 16120 16298 16298 16408 16408 16628 16873 16947 17021 17093 17162 17179 17236 17281 17337 17391 17440 17502 17658 17976 18049 18197 18215 18274 18325 18371 18417 18462 18473 18518 18584 18604 18656 18735 18828 18875 18894 18926 18967 19032 19122 19168 19249 19378 19642 19770 19803 19851 19889 19933 20016 20121 20250 20308 20370 20438 20542 20629 20695 20774 20888 20929 20972 21035 21071 21385 21454 21513 21588 21636 21671 21683 21720 22076 22141 22149 22189 22218 22245 22266 22291 22298 22478 22485 22487 22489 22490 22492 22492 22493 22493 22493 22494 22495 22498 22503 22504 22511 22514 22515 22515 22516 22516 22517 22517 22517 22518 22518 22518 22518 22519 22520 22520 22520 22520 22520 22521 22521 22521 22521 22522 22522 22522 22522 22522 22523 22523 22523 22523 22523 22523 22523 22523 22524 22524 22524 22524 22525;11700 11754 11829 11894 11913 11953 12038 12188 12237 12260 12311 12348 12408 12698 12725 12805 12854 12935 13030 13151 13203 13241 13331 13422 13490 13561 13579 13649 13716 13803 13860 13923 14000 14066 14134 14181 14259 14352 14515 14570 14638 14737 14757 14827 14949 15083 15384 15466 15487 15590 15656 15704 15744 15797 15815 15880 15916 15977 16046 16100 16120 16298 16298 16408 16408 16628 16873 16947 17021 17093 17162 17179 17236 17281 17337 17391 17440 17502 17658 17976 18049 18197 18215 18274 18325 18371 18417 18462 18473 18518 18584 18604 18656 18735 18828 18875 18894 18926 18967 19032 19122 19168 19249 19378 19642 19770 19803 19851 19889 19933 20016 20121 20250 20308 20370 20438 20542 20629 20695 20774 20888 20929 20972 21035 21071 21385 21454 21513 21588 21636 21671 21683 21720 22076 22141 22149 22189 22218 22245 22266 22291 22298 22478 22485 22487 22489 22490 22492 22492 22493 22493 22493 22494 22495 22498 22503 22504 22511 22514 22515 22515 22516 22516 22517 22517 22517 22518 22518 22518 22518 22519 22520 22520 22520 22520 22520 22521 22521 22521 22521 22522 22522 22522 22522 22522 22523 22523 22523 22523 22523 22523 22523 22523 22524 22524 22524 22524 22525;224;1
interactive-discover-2;4;98;11900;false;11360 11405 11443 11493 11503 11542 11575 11599 11623 11676 11682 11749 11770 11808 11841 11885 11975 11982 12059 12104 12132 12155 12208 12351 12419 12436 12480 12497 12521 12554 12567 12569 12576 12586 12813 12839 12887 12971 12978 13016 13049 13087 13102 13128 13133 13331 13335 13342 13378 13499 13501 13515 13539 13560 13580 13580 13583 13583 13584 13584 13585 13585 13586 13586 13588 13588 13602 13603 13605 13605 13607 13608 13608 13608 13609 13609 13609 13609 13611 13611 13612 13612 13612 13613 13613 13613 13614 13614 13614 13614 13615 13616 13616 13616 13617 14640 14640 14641;11360 11405 11443 11493 11503 11542 11575 11599 11623 11676 11682 11749 11770 11808 11841 11885 11975 11982 12059 12104 12132 12155 12208 12351 12419 12436 12480 12497 12521 12554 12567 12569 12576 12586 12813 12839 12887 12971 12978 13016 13049 13087 13102 13128 13133 13331 13335 13342 13378 13499 13501 13515 13539 13560 13580 13580 13583 13583 13584 13584 13585 13585 13586 13586 13588 13588 13602 13603 13605 13605 13607 13608 13608 13608 13609 13609 13609 13609 13611 13611 13612 13612 13612 13613 13613 13613 13614 13614 13614 13614 13615 13616 13616 13616 13617 14640 14640 14641;11360 11405 11443 11493 11503 11542 11575 11599 11623 11676 11682 11749 11770 11808 11841 11885 11975 11982 12059 12104 12132 12155 12208 12351 12419 12436 12480 12497 12521 12554 12567 12569 12576 12586 12813 12839 12887 12971 12978 13016 13049 13087 13102 13128 13133 13331 13335 13342 13378 13499 13501 13515 13539 13560 13580 13580 13583 13583 13584 13584 13585 13585 13586 13586 13588 13588 13602 13603 13605 13605 13607 13608 13608 13608 13609 13609 13609 13609 13611 13611 13612 13612 13612 13613 13613 13613 13614 13614 13614 13614 13615 13616 13616 13616 13617 14640 14640 14641;123;1
